Numero da loja,Numero do produto,Mes da venda,Ano da venda,Quantidade vendida
46,2,3,2022,43.0
46,3,3,2022,43.0
46,4,3,2022,11.0
46,5,3,2022,10.0
46,6,3,2022,34.0
46,7,3,2022,23.0
46,8,3,2022,47.0
46,9,3,2022,6.0
46,10,3,2022,42.0
46,11,3,2022,35.0
46,12,3,2022,7.0
46,13,3,2022,11.0
46,14,3,2022,37.0
46,15,3,2022,6.0
46,16,3,2022,8.0
46,17,3,2022,14.0
46,18,3,2022,19.0
46,19,3,2022,36.0
46,20,3,2022,32.0
46,21,3,2022,46.0
46,22,3,2022,46.0
46,23,3,2022,6.0
46,24,3,2022,37.0
46,25,3,2022,13.0
46,26,3,2022,2.0
46,27,3,2022,27.0
46,28,3,2022,23.0
46,29,3,2022,34.0
46,30,3,2022,1.0
46,31,3,2022,31.0
46,32,3,2022,39.0
46,33,3,2022,24.0
46,34,3,2022,27.0
46,35,3,2022,19.0
46,36,3,2022,34.0
46,37,3,2022,20.0
46,38,3,2022,12.0
46,39,3,2022,17.0
46,40,3,2022,30.0
46,41,3,2022,21.0
46,42,3,2022,46.0
46,43,3,2022,9.0
46,44,3,2022,38.0
46,45,3,2022,1.0
46,46,3,2022,45.0
46,47,3,2022,2.0
46,48,3,2022,16.0
46,49,3,2022,31.0
46,50,3,2022,30.0
47,1,3,2022,2.0
47,2,3,2022,21.0
47,3,3,2022,36.0
47,4,3,2022,2.0
47,5,3,2022,39.0
47,6,3,2022,13.0
47,7,3,2022,37.0
47,8,3,2022,50.0
47,9,3,2022,5.0
47,10,3,2022,14.0
47,11,3,2022,6.0
47,12,3,2022,18.0
47,13,3,2022,20.0
47,14,3,2022,49.0
47,15,3,2022,24.0
47,16,3,2022,3.0
47,17,3,2022,31.0
47,18,3,2022,14.0
47,19,3,2022,12.0
47,20,3,2022,25.0
47,21,3,2022,13.0
47,22,3,2022,22.0
47,23,3,2022,47.0
47,24,3,2022,33.0
47,25,3,2022,13.0
47,26,3,2022,43.0
47,27,3,2022,3.0
47,28,3,2022,19.0
47,29,3,2022,12.0
47,30,3,2022,0.0
47,31,3,2022,45.0
47,32,3,2022,33.0
47,33,3,2022,4.0
47,34,3,2022,31.0
47,35,3,2022,46.0
47,36,3,2022,20.0
47,37,3,2022,32.0
47,38,3,2022,0.0
47,39,3,2022,11.0
47,40,3,2022,21.0
47,41,3,2022,17.0
47,42,3,2022,44.0
47,43,3,2022,9.0
47,44,3,2022,0.0
47,45,3,2022,29.0
47,46,3,2022,9.0
47,47,3,2022,1.0
47,48,3,2022,17.0
47,49,3,2022,21.0
47,50,3,2022,39.0
48,1,3,2022,49.0
48,2,3,2022,40.0
48,3,3,2022,30.0
48,4,3,2022,28.0
48,5,3,2022,19.0
48,6,3,2022,25.0
48,7,3,2022,13.0
48,8,3,2022,29.0
48,9,3,2022,16.0
48,10,3,2022,13.0
48,11,3,2022,5.0
48,12,3,2022,38.0
48,13,3,2022,31.0
48,14,3,2022,13.0
48,15,3,2022,40.0
48,16,3,2022,5.0
48,17,3,2022,30.0
48,18,3,2022,49.0
48,19,3,2022,5.0
48,20,3,2022,45.0
48,21,3,2022,22.0
48,22,3,2022,46.0
48,23,3,2022,43.0
48,24,3,2022,2.0
48,25,3,2022,4.0
48,26,3,2022,33.0
48,27,3,2022,2.0
48,28,3,2022,24.0
48,29,3,2022,17.0
48,30,3,2022,31.0
48,31,3,2022,32.0
48,32,3,2022,27.0
48,33,3,2022,9.0
48,34,3,2022,37.0
48,35,3,2022,22.0
48,36,3,2022,39.0
48,37,3,2022,35.0
48,38,3,2022,44.0
48,39,3,2022,12.0
48,40,3,2022,9.0
48,41,3,2022,45.0
48,42,3,2022,29.0
48,43,3,2022,32.0
48,44,3,2022,37.0
48,45,3,2022,48.0
48,46,3,2022,45.0
48,47,3,2022,16.0
48,48,3,2022,46.0
48,49,3,2022,50.0
48,50,3,2022,13.0
49,1,3,2022,28.0
49,2,3,2022,8.0
49,3,3,2022,38.0
49,4,3,2022,47.0
49,5,3,2022,4.0
49,6,3,2022,42.0
49,7,3,2022,40.0
49,8,3,2022,30.0
49,9,3,2022,15.0
49,10,3,2022,38.0
49,11,3,2022,8.0
49,12,3,2022,28.0
49,13,3,2022,28.0
49,14,3,2022,13.0
49,15,3,2022,5.0
49,16,3,2022,43.0
49,17,3,2022,37.0
49,18,3,2022,23.0
49,19,3,2022,14.0
49,20,3,2022,31.0
49,21,3,2022,15.0
49,22,3,2022,18.0
49,23,3,2022,48.0
49,24,3,2022,9.0
49,25,3,2022,32.0
49,26,3,2022,50.0
49,27,3,2022,0.0
49,28,3,2022,4.0
49,29,3,2022,6.0
49,30,3,2022,7.0
49,31,3,2022,25.0
49,32,3,2022,44.0
49,33,3,2022,15.0
49,34,3,2022,1.0
49,35,3,2022,47.0
49,36,3,2022,32.0
49,37,3,2022,10.0
49,38,3,2022,30.0
49,39,3,2022,45.0
49,40,3,2022,49.0
49,41,3,2022,48.0
49,42,3,2022,46.0
49,43,3,2022,28.0
49,44,3,2022,32.0
49,45,3,2022,23.0
49,46,3,2022,29.0
49,47,3,2022,10.0
49,48,3,2022,33.0
49,49,3,2022,40.0
49,50,3,2022,27.0
50,1,3,2022,21.0
50,2,3,2022,49.0
50,3,3,2022,43.0
50,4,3,2022,30.0
50,5,3,2022,25.0
50,6,3,2022,36.0
50,7,3,2022,6.0
50,8,3,2022,43.0
50,9,3,2022,19.0
50,10,3,2022,31.0
50,11,3,2022,10.0
50,12,3,2022,2.0
50,13,3,2022,20.0
50,14,3,2022,35.0
50,15,3,2022,49.0
50,16,3,2022,5.0
50,17,3,2022,0.0
50,18,3,2022,28.0
50,19,3,2022,31.0
50,20,3,2022,38.0
50,21,3,2022,15.0
50,22,3,2022,34.0
50,23,3,2022,13.0
50,24,3,2022,48.0
50,25,3,2022,43.0
50,26,3,2022,42.0
50,27,3,2022,30.0
50,28,3,2022,39.0
50,29,3,2022,35.0
50,30,3,2022,40.0
50,31,3,2022,22.0
50,32,3,2022,13.0
50,33,3,2022,0.0
50,34,3,2022,32.0
50,35,3,2022,31.0
50,36,3,2022,38.0
50,37,3,2022,42.0
50,38,3,2022,28.0
50,39,3,2022,29.0
50,40,3,2022,4.0
50,41,3,2022,9.0
50,42,3,2022,17.0
50,43,3,2022,38.0
50,44,3,2022,16.0
50,45,3,2022,39.0
50,46,3,2022,21.0
50,47,3,2022,1.0
50,48,3,2022,11.0
50,49,3,2022,23.0
50,50,3,2022,17.0
1,1,4,2022,12.0
1,2,4,2022,9.0
1,3,4,2022,0.0
1,4,4,2022,37.0
1,5,4,2022,20.0
1,6,4,2022,33.0
1,7,4,2022,13.0
1,8,4,2022,49.0
1,9,4,2022,40.0
1,10,4,2022,20.0
1,11,4,2022,36.0
1,12,4,2022,29.0
1,13,4,2022,16.0
1,14,4,2022,29.0
1,15,4,2022,6.0
1,16,4,2022,33.0
1,17,4,2022,32.0
1,18,4,2022,17.0
1,19,4,2022,26.0
1,20,4,2022,37.0
1,21,4,2022,25.0
1,22,4,2022,30.0
1,23,4,2022,8.0
1,24,4,2022,43.0
1,25,4,2022,2.0
1,26,4,2022,25.0
1,27,4,2022,13.0
1,28,4,2022,7.0
1,29,4,2022,36.0
1,30,4,2022,1.0
1,31,4,2022,41.0
1,32,4,2022,47.0
1,33,4,2022,12.0
1,34,4,2022,25.0
1,35,4,2022,31.0
1,36,4,2022,30.0
1,37,4,2022,17.0
1,38,4,2022,17.0
1,39,4,2022,48.0
1,40,4,2022,16.0
1,41,4,2022,17.0
1,42,4,2022,42.0
1,43,4,2022,24.0
1,44,4,2022,49.0
1,45,4,2022,5.0
1,46,4,2022,44.0
1,47,4,2022,4.0
1,48,4,2022,35.0
1,49,4,2022,16.0
1,50,4,2022,25.0
2,1,4,2022,33.0
2,2,4,2022,45.0
2,3,4,2022,47.0
2,4,4,2022,30.0
2,5,4,2022,32.0
2,6,4,2022,21.0
2,7,4,2022,15.0
2,8,4,2022,15.0
2,9,4,2022,43.0
2,10,4,2022,3.0
2,11,4,2022,38.0
2,12,4,2022,23.0
2,13,4,2022,7.0
2,14,4,2022,11.0
2,15,4,2022,7.0
2,16,4,2022,29.0
2,17,4,2022,45.0
2,18,4,2022,14.0
2,19,4,2022,9.0
2,20,4,2022,45.0
2,21,4,2022,18.0
2,22,4,2022,5.0
2,23,4,2022,0.0
2,24,4,2022,14.0
2,25,4,2022,23.0
2,26,4,2022,20.0
2,27,4,2022,41.0
2,28,4,2022,25.0
2,29,4,2022,7.0
2,30,4,2022,30.0
2,31,4,2022,42.0
2,32,4,2022,13.0
2,33,4,2022,6.0
2,34,4,2022,41.0
2,35,4,2022,18.0
2,36,4,2022,7.0
2,37,4,2022,4.0
2,38,4,2022,25.0
2,39,4,2022,43.0
2,40,4,2022,10.0
2,41,4,2022,15.0
2,42,4,2022,18.0
2,43,4,2022,36.0
2,44,4,2022,0.0
2,45,4,2022,26.0
2,46,4,2022,38.0
2,47,4,2022,1.0
2,48,4,2022,29.0
2,49,4,2022,4.0
2,50,4,2022,4.0
3,1,4,2022,32.0
3,2,4,2022,13.0
3,3,4,2022,8.0
3,4,4,2022,12.0
3,5,4,2022,28.0
3,6,4,2022,14.0
3,7,4,2022,11.0
3,8,4,2022,19.0
3,9,4,2022,23.0
3,10,4,2022,15.0
3,11,4,2022,46.0
3,12,4,2022,6.0
3,13,4,2022,17.0
3,14,4,2022,12.0
3,15,4,2022,35.0
3,16,4,2022,34.0
3,17,4,2022,37.0
3,18,4,2022,45.0
3,19,4,2022,29.0
3,20,4,2022,48.0
3,21,4,2022,36.0
3,22,4,2022,44.0
3,23,4,2022,27.0
3,24,4,2022,36.0
3,25,4,2022,50.0
3,26,4,2022,20.0
3,27,4,2022,13.0
3,28,4,2022,5.0
3,29,4,2022,7.0
3,30,4,2022,21.0
3,31,4,2022,24.0
3,32,4,2022,3.0
3,33,4,2022,24.0
3,34,4,2022,15.0
3,35,4,2022,15.0
3,36,4,2022,44.0
3,37,4,2022,7.0
3,38,4,2022,35.0
3,39,4,2022,28.0
3,40,4,2022,17.0
3,41,4,2022,50.0
3,42,4,2022,22.0
3,43,4,2022,10.0
3,44,4,2022,27.0
3,45,4,2022,39.0
3,46,4,2022,30.0
3,47,4,2022,46.0
3,48,4,2022,19.0
3,49,4,2022,44.0
3,50,4,2022,9.0
4,1,4,2022,34.0
4,2,4,2022,20.0
4,3,4,2022,6.0
4,4,4,2022,37.0
4,5,4,2022,11.0
4,6,4,2022,3.0
4,7,4,2022,15.0
4,8,4,2022,16.0
4,9,4,2022,31.0
4,10,4,2022,2.0
4,11,4,2022,41.0
4,12,4,2022,42.0
4,13,4,2022,32.0
4,14,4,2022,41.0
4,15,4,2022,12.0
4,16,4,2022,47.0
4,17,4,2022,48.0
4,18,4,2022,36.0
4,19,4,2022,15.0
4,20,4,2022,31.0
4,21,4,2022,44.0
4,22,4,2022,30.0
4,23,4,2022,5.0
4,24,4,2022,46.0
4,25,4,2022,7.0
4,26,4,2022,48.0
4,27,4,2022,47.0
4,28,4,2022,0.0
4,29,4,2022,5.0
4,30,4,2022,43.0
4,31,4,2022,29.0
4,32,4,2022,18.0
4,33,4,2022,14.0
4,34,4,2022,18.0
4,35,4,2022,19.0
4,36,4,2022,22.0
4,37,4,2022,37.0
4,38,4,2022,45.0
4,39,4,2022,28.0
4,40,4,2022,25.0
4,41,4,2022,22.0
4,42,4,2022,35.0
4,43,4,2022,0.0
4,44,4,2022,16.0
4,45,4,2022,44.0
4,46,4,2022,44.0
4,47,4,2022,32.0
4,48,4,2022,26.0
4,49,4,2022,43.0
4,50,4,2022,19.0
5,1,4,2022,9.0
5,2,4,2022,17.0
5,3,4,2022,11.0
5,4,4,2022,22.0
5,5,4,2022,10.0
5,6,4,2022,46.0
5,7,4,2022,14.0
5,8,4,2022,38.0
5,9,4,2022,16.0
5,10,4,2022,14.0
5,11,4,2022,8.0
5,12,4,2022,41.0
5,13,4,2022,20.0
5,14,4,2022,15.0
5,15,4,2022,15.0
5,16,4,2022,7.0
5,17,4,2022,5.0
5,18,4,2022,49.0
5,19,4,2022,2.0
5,20,4,2022,36.0
5,21,4,2022,11.0
5,22,4,2022,1.0
5,23,4,2022,11.0
5,24,4,2022,12.0
5,25,4,2022,27.0
5,26,4,2022,37.0
5,27,4,2022,10.0
5,28,4,2022,9.0
5,29,4,2022,5.0
5,30,4,2022,19.0
5,31,4,2022,37.0
5,32,4,2022,24.0
5,33,4,2022,24.0
5,34,4,2022,9.0
5,35,4,2022,41.0
5,36,4,2022,38.0
5,37,4,2022,9.0
5,38,4,2022,32.0
5,39,4,2022,19.0
5,40,4,2022,32.0
5,41,4,2022,34.0
5,42,4,2022,18.0
5,43,4,2022,0.0
5,44,4,2022,43.0
5,45,4,2022,42.0
5,46,4,2022,17.0
5,47,4,2022,21.0
5,48,4,2022,22.0
5,49,4,2022,36.0
5,50,4,2022,47.0
6,1,4,2022,1.0
6,2,4,2022,18.0
6,3,4,2022,43.0
6,4,4,2022,8.0
6,5,4,2022,3.0
6,6,4,2022,2.0
6,7,4,2022,34.0
6,8,4,2022,39.0
6,9,4,2022,3.0
6,10,4,2022,37.0
6,11,4,2022,43.0
6,12,4,2022,9.0
6,13,4,2022,12.0
6,14,4,2022,13.0
6,15,4,2022,8.0
6,16,4,2022,5.0
6,17,4,2022,16.0
6,18,4,2022,48.0
6,19,4,2022,33.0
6,20,4,2022,31.0
6,21,4,2022,17.0
6,22,4,2022,28.0
6,23,4,2022,25.0
6,24,4,2022,10.0
6,25,4,2022,36.0
6,26,4,2022,7.0
6,27,4,2022,22.0
6,28,4,2022,12.0
6,29,4,2022,21.0
6,30,4,2022,19.0
6,31,4,2022,5.0
6,32,4,2022,17.0
6,33,4,2022,12.0
6,34,4,2022,8.0
6,35,4,2022,15.0
6,36,4,2022,24.0
6,37,4,2022,45.0
6,38,4,2022,44.0
6,39,4,2022,2.0
6,40,4,2022,36.0
6,41,4,2022,29.0
6,42,4,2022,29.0
6,43,4,2022,47.0
6,44,4,2022,14.0
6,45,4,2022,43.0
6,46,4,2022,3.0
6,47,4,2022,12.0
6,48,4,2022,11.0
6,49,4,2022,5.0
6,50,4,2022,36.0
7,1,4,2022,38.0
7,2,4,2022,47.0
7,3,4,2022,26.0
7,4,4,2022,17.0
7,5,4,2022,47.0
7,6,4,2022,3.0
7,7,4,2022,4.0
7,8,4,2022,13.0
7,9,4,2022,27.0
7,10,4,2022,45.0
7,11,4,2022,48.0
7,12,4,2022,37.0
7,13,4,2022,2.0
7,14,4,2022,15.0
7,15,4,2022,1.0
7,16,4,2022,31.0
7,17,4,2022,43.0
7,18,4,2022,12.0
7,19,4,2022,16.0
7,20,4,2022,40.0
7,21,4,2022,48.0
7,22,4,2022,15.0
7,23,4,2022,50.0
7,24,4,2022,34.0
7,25,4,2022,44.0
7,26,4,2022,13.0
7,27,4,2022,3.0
7,28,4,2022,22.0
7,29,4,2022,23.0
7,30,4,2022,21.0
7,31,4,2022,36.0
7,32,4,2022,14.0
7,33,4,2022,50.0
7,34,4,2022,19.0
7,35,4,2022,32.0
7,36,4,2022,24.0
7,37,4,2022,41.0
7,38,4,2022,21.0
7,39,4,2022,17.0
7,40,4,2022,49.0
7,41,4,2022,9.0
7,42,4,2022,41.0
7,43,4,2022,41.0
7,44,4,2022,11.0
7,45,4,2022,31.0
7,46,4,2022,16.0
7,47,4,2022,22.0
7,48,4,2022,23.0
7,49,4,2022,39.0
7,50,4,2022,30.0
8,1,4,2022,18.0
8,2,4,2022,49.0
8,3,4,2022,45.0
8,4,4,2022,30.0
8,5,4,2022,34.0
8,6,4,2022,42.0
8,7,4,2022,15.0
8,8,4,2022,24.0
8,9,4,2022,30.0
8,10,4,2022,24.0
8,11,4,2022,7.0
8,12,4,2022,42.0
8,13,4,2022,18.0
8,14,4,2022,49.0
8,15,4,2022,10.0
8,16,4,2022,22.0
8,17,4,2022,44.0
8,18,4,2022,42.0
8,19,4,2022,23.0
8,20,4,2022,32.0
8,21,4,2022,3.0
8,22,4,2022,37.0
8,23,4,2022,12.0
8,24,4,2022,18.0
8,25,4,2022,27.0
8,26,4,2022,19.0
8,27,4,2022,27.0
8,28,4,2022,3.0
8,29,4,2022,18.0
8,30,4,2022,32.0
8,31,4,2022,17.0
8,32,4,2022,24.0
8,33,4,2022,13.0
8,34,4,2022,37.0
8,35,4,2022,31.0
8,36,4,2022,36.0
8,37,4,2022,47.0
8,38,4,2022,40.0
8,39,4,2022,32.0
8,40,4,2022,18.0
8,41,4,2022,33.0
8,42,4,2022,46.0
8,43,4,2022,24.0
8,44,4,2022,19.0
8,45,4,2022,39.0
8,46,4,2022,47.0
8,47,4,2022,27.0
8,48,4,2022,18.0
8,49,4,2022,31.0
8,50,4,2022,48.0
9,1,4,2022,50.0
9,2,4,2022,6.0
9,3,4,2022,5.0
9,4,4,2022,5.0
9,5,4,2022,8.0
9,6,4,2022,13.0
9,7,4,2022,34.0
9,8,4,2022,40.0
9,9,4,2022,29.0
9,10,4,2022,13.0
9,11,4,2022,9.0
9,12,4,2022,9.0
9,13,4,2022,38.0
9,14,4,2022,0.0
9,15,4,2022,2.0
9,16,4,2022,34.0
9,17,4,2022,47.0
9,18,4,2022,13.0
9,19,4,2022,22.0
9,20,4,2022,14.0
9,21,4,2022,7.0
9,22,4,2022,17.0
9,23,4,2022,40.0
9,24,4,2022,32.0
9,25,4,2022,42.0
9,26,4,2022,14.0
9,27,4,2022,4.0
9,28,4,2022,7.0
9,29,4,2022,11.0
9,30,4,2022,10.0
9,31,4,2022,5.0
9,32,4,2022,24.0
9,33,4,2022,0.0
9,34,4,2022,47.0
9,35,4,2022,37.0
9,36,4,2022,35.0
9,37,4,2022,29.0
9,38,4,2022,11.0
9,39,4,2022,47.0
9,40,4,2022,12.0
9,41,4,2022,10.0
9,42,4,2022,36.0
9,43,4,2022,29.0
9,44,4,2022,13.0
9,45,4,2022,42.0
9,46,4,2022,5.0
9,47,4,2022,43.0
9,48,4,2022,17.0
9,49,4,2022,38.0
9,50,4,2022,28.0
10,1,4,2022,44.0
10,2,4,2022,38.0
10,3,4,2022,30.0
10,4,4,2022,28.0
10,5,4,2022,35.0
10,6,4,2022,49.0
10,7,4,2022,6.0
10,8,4,2022,33.0
10,9,4,2022,4.0
10,10,4,2022,33.0
10,11,4,2022,5.0
10,12,4,2022,2.0
10,13,4,2022,38.0
10,14,4,2022,5.0
10,15,4,2022,5.0
10,16,4,2022,32.0
10,17,4,2022,23.0
10,18,4,2022,10.0
10,19,4,2022,46.0
10,20,4,2022,31.0
10,21,4,2022,11.0
10,22,4,2022,22.0
10,23,4,2022,48.0
10,24,4,2022,40.0
10,25,4,2022,7.0
10,26,4,2022,23.0
10,27,4,2022,35.0
10,28,4,2022,44.0
10,29,4,2022,35.0
10,30,4,2022,23.0
10,31,4,2022,0.0
10,32,4,2022,40.0
10,33,4,2022,26.0
10,34,4,2022,35.0
10,35,4,2022,12.0
10,36,4,2022,25.0
10,37,4,2022,23.0
10,38,4,2022,10.0
10,39,4,2022,12.0
10,40,4,2022,47.0
10,41,4,2022,8.0
10,42,4,2022,20.0
10,43,4,2022,29.0
10,44,4,2022,6.0
10,45,4,2022,15.0
10,46,4,2022,12.0
10,47,4,2022,6.0
10,48,4,2022,41.0
10,49,4,2022,9.0
10,50,4,2022,33.0
11,1,4,2022,15.0
11,2,4,2022,29.0
11,3,4,2022,7.0
11,4,4,2022,49.0
11,5,4,2022,37.0
11,6,4,2022,39.0
11,7,4,2022,50.0
11,8,4,2022,24.0
11,9,4,2022,40.0
11,10,4,2022,27.0
11,11,4,2022,33.0
11,12,4,2022,0.0
11,13,4,2022,49.0
11,14,4,2022,41.0
11,15,4,2022,7.0
11,16,4,2022,3.0
11,17,4,2022,34.0
11,18,4,2022,25.0
11,19,4,2022,1.0
11,20,4,2022,9.0
11,21,4,2022,35.0
11,22,4,2022,41.0
11,23,4,2022,6.0
11,24,4,2022,31.0
11,25,4,2022,24.0
11,26,4,2022,11.0
11,27,4,2022,18.0
11,28,4,2022,40.0
11,29,4,2022,41.0
11,30,4,2022,39.0
11,31,4,2022,47.0
11,32,4,2022,39.0
11,33,4,2022,17.0
11,34,4,2022,36.0
11,35,4,2022,10.0
11,36,4,2022,24.0
11,37,4,2022,6.0
11,38,4,2022,34.0
11,39,4,2022,43.0
11,40,4,2022,15.0
11,41,4,2022,27.0
11,42,4,2022,37.0
11,43,4,2022,6.0
11,44,4,2022,14.0
11,45,4,2022,17.0
11,46,4,2022,2.0
11,47,4,2022,49.0
11,48,4,2022,15.0
11,49,4,2022,46.0
11,50,4,2022,44.0
12,1,4,2022,41.0
12,2,4,2022,22.0
12,3,4,2022,29.0
12,4,4,2022,43.0
12,5,4,2022,25.0
12,6,4,2022,2.0
12,7,4,2022,28.0
12,8,4,2022,3.0
12,9,4,2022,27.0
12,10,4,2022,28.0
12,11,4,2022,27.0
12,12,4,2022,40.0
12,13,4,2022,25.0
12,14,4,2022,12.0
12,15,4,2022,37.0
12,16,4,2022,19.0
12,17,4,2022,9.0
12,18,4,2022,5.0
12,19,4,2022,43.0
12,20,4,2022,31.0
12,21,4,2022,36.0
12,22,4,2022,40.0
12,23,4,2022,28.0
12,24,4,2022,13.0
12,25,4,2022,17.0
12,26,4,2022,16.0
12,27,4,2022,10.0
12,28,4,2022,30.0
12,29,4,2022,32.0
12,30,4,2022,33.0
12,31,4,2022,14.0
12,32,4,2022,15.0
12,33,4,2022,37.0
12,34,4,2022,47.0
12,35,4,2022,48.0
12,36,4,2022,43.0
12,37,4,2022,21.0
12,38,4,2022,5.0
12,39,4,2022,34.0
12,40,4,2022,4.0
12,41,4,2022,25.0
12,42,4,2022,2.0
12,43,4,2022,15.0
12,44,4,2022,8.0
12,45,4,2022,40.0
12,46,4,2022,41.0
12,47,4,2022,15.0
12,48,4,2022,13.0
12,49,4,2022,30.0
12,50,4,2022,43.0
13,1,4,2022,35.0
13,2,4,2022,39.0
13,3,4,2022,26.0
13,4,4,2022,13.0
13,5,4,2022,25.0
13,6,4,2022,27.0
13,7,4,2022,35.0
13,8,4,2022,38.0
13,9,4,2022,48.0
13,10,4,2022,21.0
13,11,4,2022,24.0
13,12,4,2022,10.0
13,13,4,2022,43.0
13,14,4,2022,34.0
13,15,4,2022,5.0
13,16,4,2022,27.0
13,17,4,2022,21.0
13,18,4,2022,29.0
13,19,4,2022,15.0
13,20,4,2022,26.0
13,21,4,2022,17.0
13,22,4,2022,12.0
13,23,4,2022,48.0
13,24,4,2022,41.0
13,25,4,2022,20.0
13,26,4,2022,29.0
13,27,4,2022,12.0
13,28,4,2022,38.0
13,29,4,2022,22.0
13,30,4,2022,20.0
13,31,4,2022,15.0
13,32,4,2022,35.0
13,33,4,2022,11.0
13,34,4,2022,47.0
13,35,4,2022,27.0
13,36,4,2022,14.0
13,37,4,2022,49.0
13,38,4,2022,47.0
13,39,4,2022,35.0
13,40,4,2022,32.0
13,41,4,2022,22.0
13,42,4,2022,10.0
13,43,4,2022,14.0
13,44,4,2022,14.0
13,45,4,2022,31.0
13,46,4,2022,50.0
13,47,4,2022,41.0
13,48,4,2022,34.0
13,49,4,2022,4.0
13,50,4,2022,15.0
14,1,4,2022,9.0
14,2,4,2022,4.0
14,3,4,2022,43.0
14,4,4,2022,50.0
14,5,4,2022,20.0
14,6,4,2022,34.0
14,7,4,2022,48.0
14,8,4,2022,39.0
14,9,4,2022,10.0
14,10,4,2022,21.0
14,11,4,2022,23.0
14,12,4,2022,39.0
14,13,4,2022,0.0
14,14,4,2022,30.0
14,15,4,2022,7.0
14,16,4,2022,16.0
14,17,4,2022,16.0
14,18,4,2022,4.0
14,19,4,2022,5.0
14,20,4,2022,25.0
14,21,4,2022,30.0
14,22,4,2022,11.0
14,23,4,2022,30.0
14,24,4,2022,16.0
14,25,4,2022,13.0
14,26,4,2022,19.0
14,27,4,2022,2.0
14,28,4,2022,41.0
14,29,4,2022,39.0
14,30,4,2022,20.0
14,31,4,2022,43.0
14,32,4,2022,25.0
14,33,4,2022,17.0
14,34,4,2022,42.0
14,35,4,2022,37.0
14,36,4,2022,23.0
14,37,4,2022,8.0
14,38,4,2022,50.0
14,39,4,2022,11.0
14,40,4,2022,31.0
14,41,4,2022,21.0
14,42,4,2022,20.0
14,43,4,2022,9.0
14,44,4,2022,5.0
14,45,4,2022,5.0
14,46,4,2022,36.0
14,47,4,2022,14.0
14,48,4,2022,21.0
14,49,4,2022,20.0
14,50,4,2022,10.0
15,1,4,2022,24.0
15,2,4,2022,36.0
15,3,4,2022,41.0
15,4,4,2022,1.0
15,5,4,2022,45.0
15,6,4,2022,19.0
15,7,4,2022,3.0
15,8,4,2022,19.0
15,9,4,2022,25.0
15,10,4,2022,9.0
15,11,4,2022,22.0
15,12,4,2022,8.0
15,13,4,2022,36.0
15,14,4,2022,2.0
15,15,4,2022,9.0
15,16,4,2022,20.0
15,17,4,2022,27.0
15,18,4,2022,33.0
15,19,4,2022,50.0
15,20,4,2022,13.0
15,21,4,2022,43.0
15,22,4,2022,43.0
15,23,4,2022,19.0
15,24,4,2022,49.0
15,25,4,2022,27.0
15,26,4,2022,35.0
15,27,4,2022,42.0
15,28,4,2022,24.0
15,29,4,2022,50.0
15,30,4,2022,22.0
15,31,4,2022,30.0
15,32,4,2022,38.0
15,33,4,2022,17.0
15,34,4,2022,16.0
15,35,4,2022,26.0
15,36,4,2022,29.0
15,37,4,2022,27.0
15,38,4,2022,12.0
15,39,4,2022,39.0
15,40,4,2022,1.0
15,41,4,2022,33.0
15,42,4,2022,4.0
15,43,4,2022,1.0
15,44,4,2022,39.0
15,45,4,2022,5.0
15,46,4,2022,27.0
15,47,4,2022,35.0
15,48,4,2022,17.0
15,49,4,2022,8.0
15,50,4,2022,25.0
16,1,4,2022,45.0
16,2,4,2022,22.0
16,3,4,2022,12.0
16,4,4,2022,8.0
16,5,4,2022,50.0
16,6,4,2022,28.0
16,7,4,2022,39.0
16,8,4,2022,13.0
16,9,4,2022,17.0
16,10,4,2022,10.0
16,11,4,2022,15.0
16,12,4,2022,13.0
16,13,4,2022,14.0
16,14,4,2022,31.0
16,15,4,2022,3.0
16,16,4,2022,49.0
16,17,4,2022,47.0
16,18,4,2022,9.0
16,19,4,2022,12.0
16,20,4,2022,16.0
16,21,4,2022,28.0
16,22,4,2022,42.0
16,23,4,2022,21.0
16,24,4,2022,43.0
16,25,4,2022,22.0
16,26,4,2022,26.0
16,27,4,2022,1.0
16,28,4,2022,35.0
16,29,4,2022,50.0
16,30,4,2022,23.0
16,31,4,2022,36.0
16,32,4,2022,44.0
16,33,4,2022,41.0
16,34,4,2022,28.0
16,35,4,2022,12.0
16,36,4,2022,17.0
16,37,4,2022,13.0
16,38,4,2022,30.0
16,39,4,2022,44.0
16,40,4,2022,38.0
16,41,4,2022,5.0
16,42,4,2022,19.0
16,43,4,2022,25.0
16,44,4,2022,10.0
16,45,4,2022,7.0
16,46,4,2022,20.0
16,47,4,2022,34.0
16,48,4,2022,39.0
16,49,4,2022,37.0
16,50,4,2022,38.0
17,1,4,2022,26.0
17,2,4,2022,42.0
17,3,4,2022,9.0
17,4,4,2022,11.0
17,5,4,2022,33.0
17,6,4,2022,42.0
17,7,4,2022,37.0
17,8,4,2022,25.0
17,9,4,2022,3.0
17,10,4,2022,7.0
17,11,4,2022,44.0
17,12,4,2022,21.0
17,13,4,2022,16.0
17,14,4,2022,20.0
17,15,4,2022,1.0
17,16,4,2022,36.0
17,17,4,2022,33.0
17,18,4,2022,21.0
17,19,4,2022,16.0
17,20,4,2022,22.0
17,21,4,2022,10.0
17,22,4,2022,36.0
17,23,4,2022,0.0
17,24,4,2022,16.0
17,25,4,2022,30.0
